HTMLINTRO5_15,"Next, let's make another section. Add <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div id=""second""&gt;</span></tt> on line 17 and a closing <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;/div&gt;</span></tt> tag on line 18.",riley,,,
HTMLINTRO5_16,"The second section of text should now be blue, too. But what was up with those <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">id</span></tt> bits?",riley,,,
HTMLINTRO5_17,"<tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">id</span></tt> is key for turning normal, boring <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div&gt;</span></tt> tags into unique tags. ",riley,,,
HTMLINTRO5_18,"Because you gave those two <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div&gt;</span></tt>s different names, you can style them individually.",riley,,,
HTMLINTRO5_19,"Change your <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">div</span></tt> line in the <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;style&gt;</span></tt> tag to <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">div#first</span></tt> . We're going to make our <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div&gt;</span></tt>s different colors.",riley,,,
HTMLINTRO5_20,"Then, write another line below that for the <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div&gt;</span></tt> named ""second"".",riley,,,
HTMLINTRO5_21,"It should be <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">div#second { color:green; }</span></tt> (or a different color if you like).",riley,,,
HTMLINTRO5_22,"Check out your page, the two <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">div</span></tt>s should be different colors!",riley,,,
HTMLINTRO5_23,"Cool, huh?",riley,,,
HTMLINTRO5_24,"Try adding a third named <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div&gt;</span></tt> for the middle <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;p&gt;</span></tt> tag, and making that text pink.",riley,,,
HTMLINTRO5_25,"So, you would first put <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;div id=""third""&gt;</span></tt> before the <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;p&gt;</span></tt> tag.",riley,,,
HTMLINTRO5_26,"Next, you'd put a <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;/div&gt;</span></tt> after the closing <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;/p&gt;</span></tt> tag.",riley,,,
HTMLINTRO5_27,"Last, you'd add <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">div#third { color:pink; }</span></tt> to the <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">&lt;style&gt;</span></tt> tag.",riley,,,
HTMLINTRO5_28,That's a pretty impressive-looking page. ^_^,riley,hurray,,
HTMLINTRO5_29,"Don't forget that you can also change the <tt><span insert_hyphens=""false"" foreground=""#287A8C"" background=""#FFFFFF"">font-size</span></tt>, and everything else we've previously done to style text, too.",riley,,,
HTMLINTRO5_30,"For example, try changing the paragraph colors to follow the rainbow - Red, Orange, Yellow, Green, Blue, Indigo, Violet.",riley,,,
HTMLINTRO5_31,"There are so many other things you can change about each tag, we've barely scratched the surface.",riley,,,
HTMLINTRO5_32,"Check out <u><span insert_hyphens=""false"" foreground=""#3584E4""><a href=""https://www.w3schools.com/"">https://www.w3schools.com/</a></span></u> for <b>tons</b> more info and tutorials about HTML and CSS - It's one of the best reference sites around.",riley,,,
HTMLINTRO5_33,"Here's where this particular adventure ends, for the moment. Thanks for sticking with me the whole way, and I hope you learned some cool tricks! See you around!",riley,hurray,,
